8220DB001647,Blackhall Place,1647,53.34835106,-6.282251726
8220DB001648,Stoneybatter,1648,53.35109137,-6.282802485
8220DB001649,Manor Street,1649,53.35257014,-6.284380448
8220DB001654,St David's Terrace,1654,53.35614518,-6.29425743
8220DB001655,Blackhorse Avenue,1655,53.35673217,-6.296968274
8220DB001656,McKee Park,1656,53.35729728,-6.298778638
8220DB001657,Dunard Walk,1657,53.35839211,-6.303076999
8220DB001658,Skreen Road,1658,53.36198882,-6.309515188
8220DB001659,Croaghpatrick Road,1659,53.36325997,-6.304716699
8220DB001660,Cabra Garda Station,1660,53.36518655,-6.309373553
8220DB001661,Our Lady's Church,1661,53.36644362,-6.313095538
8220DB001662,Baggot Road,1662,53.36754069,-6.31759044
8220DB001664,Ashtown Grove,1664,53.36940852,-6.32385863
8220DB001665,Kempton,1665,53.37065784,-6.32770193
8220DB001666,Ashtown Roundabout,1666,53.37159715,-6.330595731
8220DB001667,Castleknock Road,1667,53.37086977,-6.334501519
8220DB001668,Old Race Course,1668,53.37084274,-6.34030355
8220DB001694,Old Race Course,1694,53.37101739,-6.339936076
8220DB001695,Ashtown Gate,1695,53.37101014,-6.334255586
8220DB001696,Ashtown Roundabout,1696,53.37154152,-6.329831443
8220DB001697,Kempton,1697,53.37080115,-6.327666259
8220DB001698,Ashtown Grove,1698,53.3695773,-6.323716751
8220DB001699,Baggot Road,1699,53.36874361,-6.321314995
8220DB001700,Baggot Road,1700,53.36770883,-6.317403485
8220DB001701,Our Lady's Church,1701,53.36656726,-6.312940383
8220DB001702,Navan Road Church,1702,53.36561083,-6.310138139
8220DB001703,Cabra Garda Station,1703,53.3647354,-6.307347834
8220DB001704,Skreen Road,1704,53.36305227,-6.305280899
8220DB001705,Ardpatrick Road,1705,53.36218075,-6.308470834
8220DB001706,Blackhorse Avenue,1706,53.36006983,-6.307292375
8220DB001707,Dunard Walk,1707,53.35842827,-6.302459573
8220DB001708,Mc Kee Park,1708,53.35733235,-6.298717145
8220DB001709,Glenbeigh Avenue,1709,53.3568682,-6.297052991
8220DB001710,Aughrim Street,1710,53.3555699,-6.291741491
8220DB001711,Holy Family Church,1711,53.35457798,-6.289632902
8220DB001712,Aughrim Court,1712,53.35333392,-6.286242592
8220DB001713,Manor Street,1713,53.35190782,-6.283325473
8220DB001714,Stoneybatter,1714,53.35063781,-6.281889388
8220DB001715,Blackhall Place,1715,53.34771198,-6.2821873
8220DB001724,Clontarf Road,1724,53.36571532,-6.174441589
8220DB001725,Doyle's Lane,1725,53.36376026,-6.177079657
8220DB001726,Dollymount Park,1726,53.36229139,-6.179185876
8220DB001727,Bull Island,1727,53.36044686,-6.18318609
8220DB001728,Wooden Bridge,1728,53.35965627,-6.186164596
8220DB001729,Clontarf Bus Garage,1729,53.35849691,-6.19031551
8220DB001730,Vernon Court,1730,53.35823109,-6.194127929
8220DB001731,John the Baptist Ch,1731,53.35907675,-6.196556204
8220DB001732,Oultan Road,1732,53.36006291,-6.202344238
8220DB001733,Clontarf Baths,1733,53.36021262,-6.20631956
8220DB001734,Castle Avenue,1734,53.36039096,-6.211014908
8220DB001735,The Stiles Road,1735,53.36114333,-6.214439207
8220DB001736,St Lawrence Road,1736,53.36214218,-6.216921747
8220DB001737,Alfie Byrne Road,1737,53.36285802,-6.219716721
8220DB001738,Clontarf Rd Pitches,1738,53.36345088,-6.223914334
8220DB001739,Clontarf Station,1739,53.36388519,-6.226525859
8220DB001740,Clontarf Road,1740,53.36414162,-6.226845787
8220DB001741,Alfie Byrne Road,1741,53.3631169,-6.220802823
8220DB001742,St Lawrence Road,1742,53.36212579,-6.216426585
8220DB001743,The Court,1743,53.36113569,-6.213928667
8220DB001744,Scoil Uí Chonaill,1744,53.36034864,-6.208792977
8220DB001745,Clontarf Baths,1745,53.36034708,-6.205697885
8220DB001746,Oultan Road,1746,53.36025652,-6.202666638
8220DB001747,John the Baptist Ch,1747,53.35935099,-6.196860141
8220DB001748,Fortview Avenue,1748,53.35825702,-6.193465762
8220DB001749,Clontarf Bus Garage,1749,53.35859037,-6.19055194
8220DB001750,St Anne's Park,1750,53.3688677,-6.177808329
8220DB001751,Wooden Bridge,1751,53.35986988,-6.185434327
8220DB001752,Bull Island,1752,53.36112759,-6.181849919
8220DB001753,Dollymount Park,1753,53.36272396,-6.178671573
8220DB001754,Doyle's Lane,1754,53.36411566,-6.176809034
8220DB001755,Seapark,1755,53.36642998,-6.187124075
8220DB001756,Dollymount Avenue,1756,53.36720991,-6.182853199
8220DB001757,Park Lawn,1757,53.36862964,-6.182236728
8220DB001758,Mount Prospect Ave,1758,53.36812968,-6.175390292
8220DB001759,The Oaks,1759,53.36600022,-6.174264108
8220DB001760,Seapark Road,1760,53.36597224,-6.187759622
8220DB001761,Seafield Road Junc,1761,53.3638374,-6.18804558
8220DB001762,Seafield Road,1762,53.36375119,-6.191249835
8220DB001763,Vernon Avenue,1763,53.36440678,-6.195369375
8220DB001764,Blackheath Park,1764,53.36589297,-6.19557704
8220DB001765,Blackheath Grove,1765,53.36655142,-6.202281414
8220DB001767,Clontarf Castle,1767,53.36382732,-6.205221053
8220DB001769,Park Lawn,1769,53.36888578,-6.181940286
8220DB001770,Dollymount Avenue,1770,53.36708347,-6.182813498
8220DB001771,St Gabriel's Road,1771,53.36604192,-6.18524714
8220DB001772,Clontarf Cemetery,1772,53.36501075,-6.205021038
8220DB001773,Blackheath Park,1773,53.36681091,-6.203397536
8220DB001774,Blackheath Avenue,1774,53.36613624,-6.197400065
8220DB001775,Vernon Avenue,1775,53.36443998,-6.195187654
8220DB001776,Seafield Road,1776,53.36381601,-6.191968352
8220DB001777,Seafield Avenue,1777,53.36531208,-6.191048466
8220DB001778,Mount Prospect Ave,1778,53.36661369,-6.189159985
8220DB001782,Brookwood Grove,1782,53.3823895,-6.198171651
8220DB001783,McAuley Road,1783,53.38380322,-6.195962182
8220DB001784,Gorsefield Court,1784,53.38462098,-6.192981013
8220DB001785,McAuley Park,1785,53.38259606,-6.191623615
8220DB001786,McAuley Park,1786,53.38199414,-6.192235402
8220DB001788,Millbrook Road,1788,53.39161405,-6.178806434
8220DB001789,Clonrosse Drive,1789,53.39426246,-6.178603119
8220DB001791,O'Tooles GAA,1791,53.39658745,-6.18194749
8220DB001792,Millbrook Road,1792,53.39352476,-6.17855944
8220DB001793,Milbrook Grove,1793,53.3916843,-6.178698181
8220DB001794,Thornhill Lane,1794,53.36944107,-6.179451995
8220DB001795,Rosecourt,1795,53.3615034,-6.296868142
8220DB001796,McAuley Park,1796,53.38178935,-6.191176762
8220DB001797,McAuley Drive,1797,53.38312785,-6.19172134
8220DB001798,McAuley Road,1798,53.38438391,-6.194539509
8220DB001799,Mask Crescent,1799,53.38305868,-6.196655118
8220DB001800,Lady of Mercy Church,1800,53.38230679,-6.199242472
8220DB001801,Brookwood Ave,1801,53.382397,-6.202245228
8220DB001802,Cabra Road,1802,53.36138032,-6.294544145
8220DB001803,Cabra Road,1803,53.3615636,-6.294161194
8220DB001804,Rosecourt,1804,53.36169739,-6.297236037
8220DB001805,Dunard,1805,53.3611627,-6.297557861
8220DB001806,Navan Road,1806,53.36290691,-6.302642142
8220DB001807,Phoenix Park Avenue,1807,53.37441446,-6.339262883
8220DB001847,Old Racecourse,1847,53.37290201,-6.333926261
8220DB001905,Skreen Road,1905,53.36331755,-6.303076594
8220DB001906,Old Cabra Road,1906,53.36120076,-6.297075539
8220DB001907,Glenbeigh Road,1907,53.35990495,-6.293821785
8220DB001908,Cabra Drive,1908,53.3586908,-6.291256073
8220DB001909,Prussia Street,1909,53.35696026,-6.288410723
8220DB001911,Prussia Street,1911,53.35663451,-6.288258519
8220DB001913,Cabra Drive,1913,53.35880633,-6.291792325
8220DB001914,Glenbeigh Road,1914,53.36021576,-6.294816027
8220DB001934,Dame Street,1934,53.34411836,-6.265525325
8220DB001935,Lord Edward Street,1935,53.34393435,-6.268326352
8220DB001937,High Street,1937,53.3430875,-6.273151674
8220DB001938,Thomas Street,1938,53.34297789,-6.276760608
8220DB001939,Bridgefoot Street,1939,53.34299827,-6.280664667
8220DB001940,James Street,1940,53.3435386,-6.285734348
8220DB001941,Steeven's Lane,1941,53.3433454,-6.28918142
8220DB001942,St James Hospital,1942,53.34225498,-6.294631729
8220DB001943,Mount Brown,1943,53.34137326,-6.298346366
8220DB001944,Old Kilmainham,1944,53.34067533,-6.303615405
8220DB001945,Inchicore Library,1945,53.34055478,-6.3096874
8220DB001946,Richmond Park,1946,53.3401188,-6.316357477
8220DB001947,Camac Close,1947,53.33981786,-6.317961195
8220DB001948,Tyrconnell Road,1948,53.338662,-6.322046302
8220DB001949,Tyrconnell Park,1949,53.33764148,-6.32361808
8220DB001950,Oblates Church,1950,53.33602104,-6.325994134
8220DB001951,Blackhorse Luas,1951,53.33313484,-6.329125219
8220DB001952,Lansdowne Valley,1952,53.33170952,-6.330036768
8220DB001953,Bluebell Luas,1953,53.3299945,-6.332085621
8220DB001954,Muirfield Drive,1954,53.32877417,-6.334805659
8220DB001955,Carriglea Ind Estate,1955,53.32794571,-6.337915663
8220DB001956,Kylemore Luas,1956,53.32636542,-6.343847094
8220DB001981,Kylemore Luas,1981,53.32648675,-6.344818227
8220DB001982,Kylemore Road Junc,1982,53.32722995,-6.342027049
8220DB001984,Bluebell Luas,1984,53.32944453,-6.333893729
8220DB001985,Blackhorse Luas,1985,53.33292366,-6.329448791
8220DB001986,Tyrconnell Road,1986,53.33535538,-6.327236499
8220DB001987,Oblates Church,1987,53.33628991,-6.325938555
8220DB001988,Hampton Court,1988,53.33826038,-6.322888005
8220DB001989,Emmet Road,1989,53.33970648,-6.31898677
8220DB001990,Myra Cottages,1990,53.34047278,-6.314691573
8220DB001992,Inchicore Library,1992,53.3406545,-6.309112777
8220DB001993,Old Kilmainham,1993,53.34085366,-6.304779727
8220DB001994,Mount Brown,1994,53.34142396,-6.299380601
8220DB001995,Basin Street Lower,1995,53.34267519,-6.293218227
8220DB001996,James Street,1996,53.34356007,-6.288481954
8220DB001997,Thomas Street,1997,53.34357108,-6.285492742
8220DB001998,Bridgefoot Street,1998,53.34313961,-6.280493772
8220DB001999,Francis St Junc,1999,53.34311924,-6.276589701
8220DB002001,High Street,2001,53.34331047,-6.273653305
8220DB002002,Lord Edward Street,2002,53.34377081,-6.26944439
8220DB002003,Exchange St Upper,2003,53.34404127,-6.268261942
8220DB002085,RTE,2085,53.31517375,-6.220186156
8220DB002086,Nutley Avenue,2086,53.31815678,-6.214703382
8220DB002087,Ailesbury Road,2087,53.32060947,-6.212829685
8220DB002088,St Vincent's Hosp,2088,53.31729669,-6.216090175
8220DB002089,RTE,2089,53.31530199,-6.219745554
8220DB002094,Coombe Hospital,2094,53.33475197,-6.289750638
8220DB002095,Crumlin SC,2095,53.32903747,-6.302470752
8220DB002096,Guinness RFC,2096,53.32808359,-6.306817491
8220DB002097,Iveagh Gardens,2097,53.32743275,-6.309725806
8220DB002099,Drimnagh Road,2099,53.32556158,-6.316600469
8220DB002101,Crumlin Hospital,2101,53.32495457,-6.318170639
8220DB002102,Balfe Road,2102,53.32419485,-6.326141902
8220DB002103,Walkinstown Road,2103,53.3220827,-6.329992417
8220DB002105,Walkinstown Parade,2105,53.32365258,-6.337497078
8220DB002181,Long Mile Road,2181,53.32383769,-6.339171214
8220DB002182,Walkinstown Parade,2182,53.32396192,-6.335188222
8220DB002183,Walkinstown Shop Cen,2183,53.32170398,-6.330547609
8220DB002184,Drimnagh Road Junc,2184,53.32299661,-6.329146097
8220DB002185,Slievebloom Road,2185,53.3242587,-6.327490489
8220DB002186,Crumlin Road,2186,53.32693328,-6.31253798
8220DB002187,Iveagh Grounds,2187,53.32804528,-6.307284425
8220DB002188,Crumlin College,2188,53.32901692,-6.302921981
8220DB002189,Crumlin SC,2189,53.3296954,-6.300072408
8220DB002190,Dolphin's Barn,2190,53.33277057,-6.292607716
8220DB002191,Islandbridge Gate,2191,53.34802557,-6.310443265
8220DB002192,UCD Boat Club,2192,53.34724562,-6.315671093
8220DB002193,Garda Rowing Club,2193,53.34638455,-6.323455291
8220DB002194,Military Road,2194,53.34619334,-6.328404303
8220DB002195,St Mary's Hospital,2195,53.34674411,-6.337589993
8220DB002196,Chapelizod,2196,53.34783463,-6.341678151
8220DB002197,Lucan Road,2197,53.34816555,-6.346742215
8220DB002198,Belgrove Park,2198,53.35062514,-6.351063289
8220DB002200,Kylemore Road,2200,53.35028275,-6.352954151
8220DB002243,Glenaulin,2243,53.35197438,-6.355697995
8220DB002244,Belgrove Park,2244,53.35088435,-6.351609074
8220DB002245,Laurence Brook,2245,53.3494632,-6.348284211
8220DB002246,Chapelizod,2246,53.34831131,-6.343642354
8220DB002247,St Mary's Hospital,2247,53.34675286,-6.336282916
8220DB002248,Military Road,2248,53.34632093,-6.327888637
8220DB002249,Garda Rowing Club,2249,53.3465317,-6.321136449
8220DB002250,Salmon Pool,2250,53.34743859,-6.31533304
8220DB002251,Islandbridge Gate,2251,53.34813204,-6.310979792
8220DB002255,East Wall Road,2255,53.3602301,-6.23826189
8220DB002256,West Road,2256,53.35834894,-6.235650152
8220DB002257,Strangford Rd East,2257,53.35638242,-6.238210284
8220DB002258,St Mary's Road,2258,53.35465375,-6.238011177
8220DB002259,Church Road,2259,53.35353813,-6.236720191
8220DB002260,Kilane Road,2260,53.35177851,-6.23503526
8220DB002261,Church Court,2261,53.35263855,-6.232415894
8220DB002262,Merchants Road,2262,53.3535229,-6.226595602
8220DB002264,Alexandra Road,2264,53.3511016,-6.220927776
8220DB002270,Ferry Terminal,2270,53.34570612,-6.195618655
8220DB002274,Alexandra Road,2274,53.3501863,-6.203631144
8220DB002278,East Road,2278,53.35411536,-6.230176473
8220DB002279,Caledon Road,2279,53.35294137,-6.231622199
8220DB002280,Oxford Terrace,2280,53.35231172,-6.237056239
8220DB002281,St Mary's Road North,2281,53.35366411,-6.236730013
8220DB002282,St Mary's Road,2282,53.35484117,-6.238529251
8220DB002283,Portside Court,2283,53.35832621,-6.235936552
8220DB002310,Werburgh Street,2310,53.3424457,-6.269798428
8220DB002311,Kevin Street,2311,53.33828528,-6.270492467
8220DB002312,St Luke's Avenue,2312,53.33887885,-6.275484235
8220DB002313,Ardee Court,2313,53.33874233,-6.278478182
8220DB002314,Cork Street,2314,53.33835368,-6.280821493
8220DB002315,Brickfield Lane,2315,53.33753643,-6.285239284
8220DB002317,St Mary's Road,2317,53.32341857,-6.318876559
8220DB002318,Somerville Avenue,2318,53.32198001,-6.318843046
8220DB002319,Crumlin Garda Stn,2319,53.31956475,-6.315200389
8220DB002327,St Agnes Road,2327,53.31685443,-6.316763074
8220DB002328,St Agnes Road,2328,53.31970479,-6.315570134
8220DB002329,Crumlin Village,2329,53.32090148,-6.316934025
8220DB002330,Sommerville Avenue,2330,53.32214804,-6.31928678
8220DB002331,St Mary's Road,2331,53.32457177,-6.317795378
8220DB002332,Walkinstown Mall,2332,53.32087464,-6.3310153
8220DB002333,Walkinstown Rdbt,2333,53.31784176,-6.332664654
8220DB002378,Walkinstown Road,2378,53.31814782,-6.332697752
8220DB002379,Marion Villas,2379,53.33783344,-6.284641707
8220DB002380,Ardee Street,2380,53.33850607,-6.280169624
8220DB002382,St Luke's Avenue,2382,53.33885781,-6.278383426
8220DB002383,Patrick's Cathedral,2383,53.33945807,-6.272652583
8220DB002385,Patrick Street,2385,53.34231512,-6.271951368
8220DB002386,New Street South,2386,53.33790737,-6.272324817
8220DB002387,Long Lane,2387,53.33658442,-6.272828791
8220DB002388,St. Kevin's Parade,2388,53.3344588,-6.274386231
8220DB002389,St Clare's Avenue,2389,53.32492903,-6.279199521
8220DB002390,Mount Argus Park,2390,53.32152863,-6.283989835
8220DB002391,Mount Argus Church,2391,53.32019751,-6.286429956
8220DB002392,Kimmage Grove,2392,53.31874912,-6.291351302
8220DB002393,Corrib Road,2393,53.31520361,-6.295455305
8220DB002394,Poddle Park,2394,53.31325906,-6.297754017
8220DB002395,Fortfield Road,2395,53.31150181,-6.300585351
8220DB002396,Wainsfort,2396,53.30881907,-6.302177579
8220DB002397,College Drive,2397,53.30658916,-6.300855508
8220DB002398,Fortfield,2398,53.30534396,-6.299884582
8220DB002409,Fortfield,2409,53.30539122,-6.300047765
8220DB002410,College Drive,2410,53.30685437,-6.301175109
8220DB002411,Wainsfort Park,2411,53.30917325,-6.302433647
8220DB002412,Lavarna,2412,53.31093522,-6.301823462
8220DB002413,Whitehall Road,2413,53.31286579,-6.305483846
8220DB002414,Westbrook,2414,53.31407447,-6.310854049
8220DB002415,Royston Village,2415,53.31505675,-6.313576893
8220DB002416,Cromwellsfort Road,2416,53.31633903,-6.317819
8220DB002417,Cherry Grove,2417,53.31663522,-6.322895542
8220DB002418,Bigger Road,2418,53.31696995,-6.326889959
8220DB002419,Cherryfield Road,2419,53.31707992,-6.330247797
8220DB002431,Cromwellsfort Road,2431,53.31720321,-6.330708281
8220DB002432,Beechfield Avenue,2432,53.31701347,-6.32550738
8220DB002433,Cherry Grove,2433,53.31658623,-6.320691083
8220DB002434,Kimmage Road West,2434,53.3160266,-6.316060201
8220DB002435,Westbrook,2435,53.3143144,-6.311294833
8220DB002436,Lorcan O'Toole Park,2436,53.31370591,-6.308947527
8220DB002437,Brookfield,2437,53.31268882,-6.30251926
8220DB002438,Kimmage Road Lower,2438,53.31248952,-6.299255424
8220DB002439,Ravensdale Park,2439,53.31354587,-6.297697579
8220DB002440,Aideen Avenue,2440,53.31640087,-6.294326915
8220DB002441,Kimmage Grove,2441,53.31906116,-6.291173722
8220DB002442,Mount Argus Church,2442,53.32045241,-6.28602946
8220DB002443,Brookfield,2443,53.32189218,-6.283644996
8220DB002444,Mount Argus Road,2444,53.32429774,-6.279675293
8220DB002448,Cashel Road,2448,53.31930925,-6.304147807
8220DB002450,Scoil Una Naofa,2450,53.3202311,-6.307668789
8220DB002452,St Peter's Road,2452,53.31618988,-6.332158697
8220DB002453,Limekiln Grove,2453,53.31482788,-6.330530823
8220DB002462,Greenhills CU,2462,53.31382319,-6.330029732
8220DB002463,St Peter's Road,2463,53.31530445,-6.331187624
8220DB002465,Armagh Road,2465,53.31998846,-6.308939283
8220DB002466,Scoil Colm,2466,53.32065423,-6.306451176
8220DB002467,Cashel Road,2467,53.31923418,-6.303925628
8220DB002471,Larkfield Park,2471,53.31868158,-6.289147501
8220DB002472,Harolds Cross NS,2472,53.31767791,-6.285600295
8220DB002473,Clareville Road,2473,53.31788873,-6.283385384
8220DB002474,Westfield Road,2474,53.31875601,-6.281819529
8220DB002475,Kenilworth Park,2475,53.31886589,-6.280088932
8220DB002476,Kenilworth Square N,2476,53.31904381,-6.277469975
8220DB002477,Kenilworth Road,2477,53.31987794,-6.274239109
8220DB002478,Grosvenor Road,2478,53.32057759,-6.269797669
8220DB002479,Grosvenor Road,2479,53.320234,-6.270276905
8220DB002480,Kenilworth Road,2480,53.3197445,-6.274334558
8220DB002481,Harolds Cross Road,2481,53.31873807,-6.278082699
8220DB002482,Clareville Road,2482,53.31892063,-6.281392627
8220DB002483,Larkfield Grove,2483,53.31759799,-6.284417722
8220DB002484,Larkfield Park,2484,53.31854684,-6.289152891
8220DB002485,Sundrive Road,2485,53.31979158,-6.291339674
8220DB002486,Blarney Park,2486,53.3210754,-6.293119725
8220DB002487,Stannaway Road,2487,53.32181638,-6.295281797
8220DB002488,Kilfenora Road,2488,53.32035543,-6.298717458
8220DB002489,Clonfert Road,2489,53.3194152,-6.300856322
8220DB002490,Captain's Road,2490,53.31954654,-6.309467113
8220DB002491,Captain's Avenue,2491,53.31802766,-6.308206277
8220DB002492,Stannaway Ave,2492,53.31630636,-6.307884119
8220DB002493,Captain's Road,2493,53.31833048,-6.308644599
8220DB002494,Stannaway Road,2494,53.31969667,-6.300424844
8220DB002495,Ferns Road,2495,53.32121991,-6.296941782
8220DB002496,Eamonn Ceannt Park,2496,53.32196775,-6.293924742
8220DB002497,Sundrive Park,2497,53.32032995,-6.291903584
8220DB002498,Custom House Quay,2498,53.34824354,-6.250111878
8220DB002499,Custom House Quay,2499,53.34812783,-6.24712751
8220DB002500,Beckett Bridge,2500,53.34778834,-6.242379931
8220DB002501,New Wapping Street,2501,53.34737591,-6.236358699
8220DB002508,East Wall Road,2508,53.3528641,-6.225811747
8220DB002634,Clanbrassil Street,2634,53.33289127,-6.275380456
8220DB002635,Lombard Street West,2635,53.33425081,-6.274920178
8220DB002636,New Street South,2636,53.33658044,-6.273174332
8220DB002637,Heuston Station,2637,53.34588406,-6.29385605
8220DB002638,St Johns Road West,2638,53.34565875,-6.296959098
8220DB002640,Inchicore Road,2640,53.34204453,-6.308892572
8220DB002641,Camac Court,2641,53.34196601,-6.315413635
8220DB002642,Grattan Crescent,2642,53.34118214,-6.319739696
8220DB002643,Sarsfield Road,2643,53.34153226,-6.320987455
8220DB002644,Sarsfield Medical,2644,53.34199059,-6.327382266
8220DB002645,Lally Road,2645,53.34169653,-6.33077287
8220DB002646,Decies Road,2646,53.34149449,-6.33367926
8220DB002647,Markievicz Park,2647,53.34064707,-6.338007398
8220DB002648,Ramillies Road,2648,53.33972302,-6.342653701
8220DB002649,Thomond Road,2649,53.33911058,-6.345801041
8220DB002650,Landen Road,2650,53.33776556,-6.346679023
8220DB002652,Kylemore Avenue,2652,53.33884595,-6.348108909
8220DB002653,Ballyfermot Crescent,2653,53.34023477,-6.348445685
8220DB002654,Ballyfermot Road,2654,53.34129873,-6.348689907
8220DB002655,Ballyfermot Parade,2655,53.34213816,-6.352847576
8220DB002656,Ballyfermot,2656,53.34262349,-6.358716107
8220DB002657,Clifden Road,2657,53.34131706,-6.361754866
8220DB002658,Oranmore Road,2658,53.33916244,-6.361281823
8220DB002659,Raheen Park Estate,2659,53.33702124,-6.360477948
8220DB002660,Cherry Orchard Ave,2660,53.33577504,-6.360705943
8220DB002661,Cherry Orchard Drive,2661,53.33548606,-6.365191777
8220DB002662,Cherry Orchard Way,2662,53.33679352,-6.370097177
8220DB002663,Croftwood Crescent,2663,53.336914,-6.370362879
8220DB002664,Cherry Orchard Drive,2664,53.3356012,-6.365067246
8220DB002665,Croftwood Park,2665,53.33588036,-6.360521711
8220DB002666,Clifden Drive,2666,53.3376007,-6.360786087
8220DB002667,Clifden Road,2667,53.34069763,-6.361808648
8220DB002668,Ballyfermot Comm Cen,2668,53.34298283,-6.363282972
8220DB002670,Spiddal Park,2670,53.34038994,-6.36755719
8220DB002672,Cleggan Park,2672,53.34335894,-6.367774177
8220DB002688,Cleggan Park,2688,53.34346351,-6.368190708
8220DB002689,Blackditch Drive,2689,53.343106,-6.363743832
8220DB002696,Ballyfermot,2696,53.34268762,-6.358803755
8220DB002697,Ballyfermot Parade,2697,53.34227747,-6.35317261
8220DB002700,Kylemore Road,2700,53.34129665,-6.348539807
8220DB002701,Ballyfermot Crescent,2701,53.3401698,-6.348298019
8220DB002702,Kylemore Avenue,2702,53.3381033,-6.347702124
8220DB002703,Thomond Road,2703,53.33828471,-6.346523787
8220DB002704,Decies Road,2704,53.33923908,-6.345345548
8220DB002706,Garryowen Road,2706,53.34003328,-6.341695561
8220DB002708,Landen Road,2708,53.34183371,-6.332870065
8220DB002709,Longmeadows,2709,53.34299278,-6.333485665
8220DB002710,Ballyfermot Road,2710,53.34211509,-6.339512208
8220DB002711,Markievicz Park,2711,53.34178353,-6.341522513
8220DB002712,St Raphael's NS,2712,53.34245985,-6.34556626
8220DB002713,St Raphael's NS,2713,53.34248065,-6.347067298
8220DB002714,Markievicz Park,2714,53.34190511,-6.341863214
8220DB002715,O'Hogan Road,2715,53.34255171,-6.338594133
8220DB002716,Sarsfield Road,2716,53.34284063,-6.332245056
8220DB002717,Seaview Avenue,2717,53.35724331,-6.237468647
8220DB002718,St Mary's Avenue,2718,53.34228226,-6.327671217
8220DB002719,Woodfield Place,2719,53.34164577,-6.320111939
8220DB002720,Church Road,2720,53.3520557,-6.233116005
8220DB002721,South Circular Road,2721,53.34327186,-6.310511085
8220DB002722,South Circular Road,2722,53.3434371,-6.311390663
8220DB002726,Long Mile Road,2726,53.32381439,-6.33042018
8220DB002727,Drimnagh Castle,2727,53.32375897,-6.332884293
8220DB002728,Walkinstown Park,2728,53.32137023,-6.339477198
8220DB002729,Walkinstown Park Est,2729,53.31911061,-6.335992494
8220DB002730,Walkinstown Comm Cen,2730,53.31793543,-6.334222026
8220DB002774,Walkinstown Avenue,2774,53.31826073,-6.334989874
8220DB002775,Ep Mooney Park,2775,53.32277703,-6.341103861
8220DB002777,Walkinstown Park Est,2777,53.31916995,-6.336380452
8220DB002778,Drimnagh Castle,2778,53.32402445,-6.3319432
8220DB002795,Leeson Village,2795,53.32852998,-6.246264621
8220DB002809,Pearse Station,2809,53.34303571,-6.249859577
8220DB002810,Merrion Square West,2810,53.34079491,-6.250897489
8220DB002811,Merrion Street,2811,53.3393595,-6.252307819
8220DB002812,Charlemont Street,2812,53.33192755,-6.262236257
8220DB002813,Ranelagh Road,2813,53.32871177,-6.258673582
8220DB002814,Ranelagh Luas,2814,53.32603377,-6.255629952
8220DB002815,Milltown Road,2815,53.315851,-6.245268593
8220DB002816,Glenmalure Square,2816,53.31426575,-6.246264168
8220DB002817,Alexandra College,2817,53.31115237,-6.247862555
8220DB002898,Alexandra College,2898,53.31116576,-6.248162159
8220DB002899,Garrynure,2899,53.31637002,-6.245112214
8220DB002900,Ranelagh Luas,2900,53.3259365,-6.25573901
8220DB002901,Ranelagh Road,2901,53.3273431,-6.258504128
8220DB002902,Northbrook Road,2902,53.32888748,-6.259011744
8220DB002903,Charlemont Street,2903,53.33196763,-6.262519911
8220DB002906,Blackditch Road,2906,53.33891414,-6.373350105
8220DB002907,Orchard Lawns,2907,53.34025527,-6.372172738
8220DB002908,Spiddal Park,2908,53.33969515,-6.367358468
8220DB002909,Saint Ultans School,2909,53.33740924,-6.37372273
8220DB002910,Spiddal Road,2910,53.34106599,-6.371646266
8220DB002911,Cherry Orchard Park,2911,53.33874407,-6.373401629
8220DB002912,Parliament Street,2912,53.34463048,-6.267366938
8220DB002914,Orwell Road,2914,53.31095519,-6.273788674
8220DB002915,Zion Road,2915,53.30940796,-6.273701034
8220DB002916,Bushy Park Road,2916,53.30763729,-6.274942975
8220DB002917,Meadowbank,2917,53.30748702,-6.277605149
8220DB002918,Riversdale Avenue,2918,53.30737142,-6.280806135
8220DB002957,McKee Avenue,2957,53.39625109,-6.302548397
8220DB002958,McKee Avenue Est,2958,53.3944049,-6.301027973
8220DB002985,Bushy Park Road,2985,53.30729711,-6.283135085
8220DB002986,Meadowbank,2986,53.30759805,-6.276580248
8220DB002988,Zion Road,2988,53.30838066,-6.273517387
8220DB002989,Rostrevor Terrace,2989,53.30804119,-6.270559797
8220DB002990,Orwell Gardens,2990,53.30621382,-6.267272345
8220DB002999,Orwell Road,2999,53.30603482,-6.267324611
8220DB003000,Rostrevor Terrace,3000,53.30786197,-6.270597054
8220DB003001,Orwell Mews,3001,53.31028894,-6.273710507
8220DB003002,Washerwomans Lane,3002,53.31122134,-6.274168133
8220DB003355,Slane Road,3355,53.32548236,-6.297717802
8220DB003356,Bangor Road,3356,53.32485163,-6.300760394
8220DB003562,Glenmalure Square,3562,53.31455386,-6.246297382
8220DB003952,Rutland Avenue,3952,53.33168395,-6.294557992
8220DB004320,Heuston Station,4320,53.34664066,-6.292083514
8220DB004322,Ashington Park,4322,53.37347317,-6.311254668
8220DB004363,Berryfield Road,4363,53.38171224,-6.303442506
8220DB004364,Cappagh Hospital,4364,53.39291139,-6.322529185
8220DB004369,Oakwood Road,4369,53.3972652,-6.292357491
8220DB004371,Drumcliffe Drive,4371,53.36592857,-6.292679465
8220DB004372,Fitzmaurice Road,4372,53.38204848,-6.276100071
